transaction_id,transaction_date,customer_id,merchant_id,merchant_category,transaction_amount,city,state,payment_method,card_type,customer_age,customer_income,transaction_hour,is_international,is_weekend,previous_transaction_amount,distance_from_home_km,ground_truth_unusual
TXN0000166,2026-01-03 15:59:19,CUST000291,MERCH00176,Education,59.01,Detroit,MI,Online,Business Platinum,36,56414.19,15,0,1,41.49,50.41,0
TXN0000167,2025-10-16 12:15:38,CUST000306,MERCH00028,Home & Furniture,37.15,Detroit,MI,Chip,Green,42,51030.7,11,0,0,42.61,15.14,0
TXN0000168,2025-12-14 01:57:23,CUST000634,MERCH00368,Fuel,30.72,Chicago,IL,Chip,Business Green,52,82716.71,18,0,1,36.21,21.28,0
TXN0000169,2026-06-12 15:15:52,CUST001152,MERCH00129,Online Retail,274.59,Charlotte,NC,Chip,Gold,23,23305.69,20,0,0,310.34,6.73,0
TXN0000170,2026-07-12 12:20:12,CUST000625,MERCH00223,Fashion,7.89,New York,NY,Contactless (Tap),Platinum,61,78359.6,16,0,1,3.17,20.05,0
TXN0000171,2026-06-24 07:11:39,CUST000939,MERCH00372,Entertainment,24.71,Miami,FL,Online,Green,56,83848.43,9,0,0,28.07,13.1,0
TXN0000172,2025-09-01 21:24:09,CUST001297,MERCH00244,Fuel,115.37,Denver,CO,Chip,Gold,19,26141.27,8,0,0,114.92,22.09,0
TXN0000173,2025-10-30 23:32:57,CUST000848,MERCH00354,Fuel,15.62,Phoenix,AZ,Chip,Business Green,45,71276.09,20,0,0,5.28,21.36,0
TXN0000174,2026-01-13 06:19:53,CUST000442,MERCH00238,Healthcare,71.29,Portland,OR,Contactless (Tap),Green,64,79121.13,10,0,0,115.78,16.04,0
TXN0000175,2026-05-07 09:24:56,CUST000503,MERCH00232,Travel,312.11,Las Vegas,NV,Contactless (Tap),Business Green,61,108211.27,3,0,0,354.74,18.11,0
TXN0000176,2025-10-10 08:31:37,CUST000130,MERCH00326,Online Retail,41.58,San Diego,CA,Chip,Business Platinum,58,76279.02,17,1,0,45.53,2674.32,0
TXN0000177,2025-09-06 11:06:48,CUST001156,MERCH00092,Grocery,8140.91,New York,NY,Contactless (Tap),Green,47,65353.85,1,1,1,11.92,9822.47,1
TXN0000178,2025-09-18 23:04:32,CUST000597,MERCH00003,Education,626.25,Philadelphia,PA,Swipe,Business Platinum,62,98299.92,23,0,0,362.29,3.25,0
TXN0000179,2026-07-10 19:32:05,CUST000862,MERCH00081,Home & Furniture,329.59,Columbus,OH,Online,Gold,65,104664.98,21,0,0,422.25,6.18,0
TXN0000180,2026-07-19 23:11:11,CUST001414,MERCH00044,Utilities,62.04,Las Vegas,NV,Chip,Gold,54,104246.61,16,0,1,87.18,13.14,0
TXN0000181,2025-10-24 05:51:53,CUST000593,MERCH00155,Online Retail,60.63,Seattle,WA,Chip,Gold,49,100870.87,20,1,0,50.59,6654.35,0
TXN0000182,2026-04-05 11:10:37,CUST000999,MERCH00024,Electronics,111.54,Miami,FL,Chip,Platinum,51,58937.74,14,0,1,80.56,9.46,0
TXN0000183,2026-02-15 06:59:49,CUST000325,MERCH00099,Online Retail,167.18,Los Angeles,CA,Chip,Business Green,54,87148.43,19,0,1,225.44,16.95,0
TXN0000184,2026-04-30 12:34:21,CUST001093,MERCH00397,Travel,53.33,Los Angeles,CA,Online,Business Green,60,89950.62,17,0,0,68.25,57.13,0
TXN0000185,2026-06-08 20:49:43,CUST000448,MERCH00368,Fuel,54.13,Chicago,IL,Online,Platinum,19,29409.19,4,0,0,78.11,12.34,0
TXN0000186,2025-12-07 13:59:50,CUST000819,MERCH00171,Restaurants,151.83,Miami,FL,Online,Business Platinum,66,112323.57,22,0,1,112.91,14.59,0
TXN0000187,2026-04-06 16:26:30,CUST001189,MERCH00148,Online Retail,43.94,Atlanta,GA,Online,Business Green,28,28676.36,20,0,0,8.1,1.15,0
TXN0000188,2026-05-30 03:02:22,CUST000709,MERCH00123,Education,280.46,Chicago,IL,Contactless (Tap),Platinum,22,15737.19,22,0,1,282.02,8.69,0
TXN0000189,2026-04-21 12:07:45,CUST001450,MERCH00112,Home & Furniture,68.76,Phoenix,AZ,Contactless (Tap),Platinum,44,59773.75,18,0,0,38.24,17.22,0
TXN0000190,2025-11-23 01:24:43,CUST000265,MERCH00130,Education,277.62,Chicago,IL,Chip,Green,21,49186.29,13,0,1,339.73,3.48,0
TXN0000191,2026-03-14 05:22:02,CUST000612,MERCH00068,Travel,360.61,Phoenix,AZ,Chip,Green,52,87900.6,9,0,1,420.18,3.01,0
TXN0000192,2025-10-28 20:01:23,CUST001366,MERCH00347,Entertainment,34.55,Dallas,TX,Contactless (Tap),Green,22,26300.37,9,0,0,57.35,51.15,0
TXN0000193,2026-01-30 08:03:12,CUST000832,MERCH00316,Utilities,78.58,Portland,OR,Contactless (Tap),Gold,29,68873.11,8,0,0,82.45,0.53,0
TXN0000194,2025-11-02 10:28:15,CUST001302,MERCH00217,Education,99.38,San Antonio,TX,Chip,Platinum,68,92674.97,10,0,1,104.91,38.05,0
TXN0000195,2026-02-12 23:42:03,CUST000674,MERCH00388,Grocery,20.65,San Antonio,TX,Online,Green,49,77170.36,15,0,0,33.2,39.98,0
TXN0000196,2026-05-04 13:44:58,CUST001463,MERCH00380,Restaurants,85.5,Phoenix,AZ,Chip,Business Green,50,68430.25,18,0,0,35.77,18.61,0
TXN0000197,2026-05-13 23:09:51,CUST000157,MERCH00096,Grocery,33.37,Detroit,MI,Online,Platinum,43,63792.54,11,0,0,51.07,1.09,0
TXN0000198,2026-04-29 09:50:34,CUST001446,MERCH00145,Home & Furniture,232.3,Boston,MA,Swipe,Platinum,24,43038.25,15,1,0,124.33,2895.16,0
TXN0000199,2026-06-05 21:03:08,CUST000251,MERCH00385,Utilities,108.08,Los Angeles,CA,Chip,Green,40,63456.45,12,0,0,45.47,2.0,0
TXN0000200,2026-01-29 13:39:02,CUST000878,MERCH00033,Electronics,388.88,Houston,TX,Contactless (Tap),Green,62,112867.02,18,0,0,286.87,0.53,0
TXN0000201,2026-01-21 18:06:59,CUST000530,MERCH00286,Electronics,567.18,Detroit,MI,Contactless (Tap),Gold,43,73837.38,23,0,0,847.53,20.69,0
TXN0000202,2026-01-16 19:30:13,CUST000327,MERCH00005,Travel,172.53,San Antonio,TX,Online,Platinum,72,94100.59,18,0,0,112.5,22.35,0
TXN0000203,2025-10-22 15:19:17,CUST000961,MERCH00118,Grocery,116.66,Atlanta,GA,Online,Green,31,70879.57,6,0,0,105.79,2.05,0
TXN0000204,2025-09-04 07:39:36,CUST000895,MERCH00140,Fuel,40.71,Portland,OR,Contactless (Tap),Platinum,66,109512.26,14,0,0,42.22,13.73,0
TXN0000205,2026-03-22 20:50:52,CUST000097,MERCH00230,Grocery,23.47,Charlotte,NC,Chip,Business Green,38,,19,0,1,9.55,43.08,0
TXN0000206,2025-11-14 11:24:39,CUST000513,MERCH00160,Electronics,269.19,Boston,MA,Chip,Gold,52,65884.52,15,0,0,309.85,3.08,0
TXN0000207,2026-06-09 04:28:05,CUST000216,MERCH00294,Fuel,24.24,Boston,MA,Chip,Gold,56,105860.72,22,0,0,15.95,16.69,0
TXN0000208,2026-05-08 10:24:44,CUST001156,MERCH00249,Education,137.94,Dallas,TX,Online,Gold,47,65353.85,6,0,0,175.31,67.18,0
TXN0000209,2025-10-03 23:03:01,CUST001284,MERCH00273,Restaurants,41.67,Philadelphia,PA,Online,Gold,31,48048.85,11,0,0,22.99,7.72,0
TXN0000210,2026-04-04 11:49:09,CUST000125,MERCH00186,Online Retail,66.14,New York,NY,Chip,Platinum,52,85358.01,10,0,1,67.38,0.86,0
TXN0000211,2026-01-24 03:21:07,CUST001106,MERCH00365,Fuel,38.32,San Jose,CA,Contactless (Tap),Platinum,56,98217.82,19,0,1,35.41,6.33,0
TXN0000212,2026-05-27 02:20:36,CUST001307,MERCH00040,Fuel,76.13,Chicago,IL,Chip,Platinum,20,35722.68,15,0,0,96.51,41.74,0
TXN0000213,2026-05-01 02:00:34,CUST000059,MERCH00224,Home & Furniture,269.42,Charlotte,NC,Chip,Platinum,70,75421.77,8,0,0,213.73,7.8,0
TXN0000214,2025-12-07 02:42:00,CUST000161,MERCH00152,Healthcare,261.89,Dallas,TX,Chip,Business Green,44,66453.97,11,0,1,227.52,12.97,0
TXN0000215,2026-03-25 05:28:29,CUST000284,MERCH00140,Fuel,24.13,Portland,OR,Chip,Gold,46,67097.1,15,0,0,28.13,0.96,0
TXN0000216,2026-02-08 21:23:26,CUST000106,MERCH00367,Electronics,139.39,San Diego,CA,Chip,Green,62,113349.38,23,0,1,146.48,21.43,0
TXN0000217,2026-06-22 02:18:09,CUST001129,MERCH00128,Utilities,204.59,Denver,CO,Chip,Green,64,89678.41,12,0,0,221.31,21.44,0
TXN0000218,2026-03-03 00:47:22,CUST001463,MERCH00351,Utilities,87.72,Atlanta,GA,Contactless (Tap),Green,50,68430.25,9,0,0,51.48,13.21,0
TXN0000219,2026-03-31 09:48:06,CUST000228,MERCH00147,Restaurants,47.29,San Antonio,TX,Chip,Gold,71,97687.29,14,0,0,27.72,1.65,0
TXN0000220,2025-12-08 03:40:00,CUST000318,MERCH00285,Education,96.5,Los Angeles,CA,Contactless (Tap),Platinum,69,96705.49,11,0,0,76.93,13.14,0
TXN0000221,2026-03-06 03:48:09,CUST001488,MERCH00218,Grocery,43.33,Boston,MA,Contactless (Tap),Platinum,47,97137.64,16,0,0,44.43,0.04,0
TXN0000222,2026-04-01 23:19:23,CUST000802,MERCH00220,Fuel,85.78,Denver,CO,Chip,Green,49,87862.94,14,0,0,72.56,54.48,0
TXN0000223,2025-10-21 04:19:34,CUST000874,MERCH00145,Home & Furniture,59.34,Boston,MA,Chip,Platinum,27,34807.59,18,0,0,83.14,14.95,0
TXN0000224,2026-04-11 14:02:09,CUST000472,MERCH00329,Fuel,39.26,Denver,CO,Chip,Gold,18,36569.05,21,0,1,67.68,1.87,0
TXN0000225,2026-05-01 00:29:08,CUST001080,MERCH00277,Travel,736.84,Portland,OR,Swipe,Platinum,31,62342.54,9,0,0,812.25,0.23,0
TXN0000226,2026-03-09 14:11:44,CUST000625,MERCH00242,Fashion,52.44,Portland,OR,Chip,Platinum,61,78359.6,20,0,0,33.77,4.04,0
TXN0000227,2026-06-03 00:17:08,CUST000013,MERCH00060,Online Retail,33.31,Denver,CO,Swipe,Business Green,41,53073.09,22,0,0,29.79,23.71,0
TXN0000228,2025-12-03 05:49:46,CUST001464,MERCH00098,Fashion,39.34,Las Vegas,NV,Online,Business Platinum,66,104971.86,12,0,0,45.59,6.22,0
TXN0000229,2026-05-09 09:27:15,CUST001042,MERCH00331,Home & Furniture,281.01,Philadelphia,PA,Chip,Platinum,22,29304.91,8,0,1,241.23,26.85,0
TXN0000230,2025-10-17 01:35:12,CUST000694,MERCH00375,Education,215.56,San Jose,CA,Online,Gold,53,92701.65,20,0,0,191.33,3.07,0
TXN0000231,2026-07-14 23:27:55,CUST000973,MERCH00369,Electronics,318.97,Portland,OR,Chip,Gold,32,38738.53,18,0,0,343.81,30.97,0
TXN0000232,2025-09-30 23:09:49,CUST000113,MERCH00181,Online Retail,143.89,Charlotte,NC,Contactless (Tap),Platinum,24,27074.35,10,0,0,176.1,11.27,0
TXN0000233,2025-12-15 08:35:12,CUST000229,MERCH00114,Education,109.82,San Jose,CA,Online,Green,49,93600.1,13,0,0,82.75,24.86,0
TXN0000234,2026-08-15 04:02:14,CUST000171,MERCH00103,Healthcare,183.01,San Jose,CA,Online,Green,66,91183.78,16,0,1,168.25,3.76,0
TXN0000235,2025-10-28 18:42:04,CUST000295,MERCH00336,Grocery,70.41,San Jose,CA,Chip,Green,69,98437.21,9,1,0,73.46,5179.2,0
TXN0000236,2025-12-14 00:24:34,CUST000189,MERCH00319,Travel,321.8,New York,NY,Swipe,Platinum,45,65951.35,18,0,1,191.41,44.14,0
TXN0000237,2026-08-13 04:34:33,CUST000426,MERCH00057,Restaurants,37.75,Detroit,MI,Chip,Gold,38,58643.8,18,0,0,33.81,7.15,0
TXN0000238,2026-02-25 16:52:31,CUST000977,MERCH00285,Education,174.61,Los Angeles,CA,Chip,Platinum,69,91890.63,21,0,0,214.81,37.15,0
TXN0000239,2026-06-01 01:22:23,CUST001103,MERCH00129,Online Retail,75.56,Charlotte,NC,Chip,Green,54,115851.31,16,0,0,89.45,1.6,0
TXN0000240,2025-09-07 16:02:00,CUST000658,MERCH00380,Restaurants,41.58,Phoenix,AZ,Contactless (Tap),Platinum,53,94356.31,16,0,1,12.94,8.67,0
TXN0000241,2025-09-19 06:05:01,CUST000919,MERCH00315,Education,256.65,Charlotte,NC,Online,Business Green,27,29010.14,16,0,0,266.82,4.36,0
TXN0000242,2026-01-20 02:52:27,CUST001206,MERCH00086,Fashion,107.53,San Antonio,TX,Online,Gold,64,86670.23,11,0,0,158.5,4.43,0
TXN0000243,2026-08-15 12:13:13,CUST000499,MERCH00200,Restaurants,19.62,Columbus,OH,Online,Platinum,50,65925.13,19,0,1,10.72,7.08,0
TXN0000244,2026-08-21 05:08:42,CUST000762,MERCH00071,Home & Furniture,363.36,San Jose,CA,Online,Platinum,24,15000.0,17,0,0,403.61,11.3,0
TXN0000245,2026-01-18 01:15:36,CUST000866,MERCH00345,Fuel,22.33,Dallas,TX,Chip,Gold,52,72764.59,20,0,1,1.0,5.69,0
TXN0000246,2026-05-08 07:05:19,CUST000826,MERCH00098,Fashion,127.86,Las Vegas,NV,Contactless (Tap),Gold,71,106751.01,19,0,0,66.79,6.73,0
TXN0000247,2026-05-17 02:48:48,CUST000071,MERCH00300,Education,195.13,Charlotte,NC,Chip,Gold,53,100349.87,17,0,1,107.35,8.93,0
TXN0000248,2026-07-04 12:10:19,CUST000248,MERCH00176,Education,202.35,Detroit,MI,Chip,Platinum,19,29429.8,9,0,1,260.63,4.09,0
TXN0000249,2026-02-16 20:22:27,CUST000146,MERCH00233,Grocery,104.93,Phoenix,AZ,Contactless (Tap),Gold,39,52064.71,21,0,0,126.0,24.44,0
TXN0000250,2026-06-10 04:47:12,CUST001320,MERCH00372,Entertainment,43.6,Miami,FL,Contactless (Tap),Gold,44,82148.72,12,0,0,39.54,22.86,0
TXN0000251,2026-03-30 02:01:04,CUST000582,MERCH00075,Restaurants,31.21,Dallas,TX,Contactless (Tap),Platinum,54,75112.72,22,0,0,29.58,6.61,0
TXN0000252,2026-04-25 19:12:29,CUST000470,MERCH00143,Restaurants,45.74,Portland,OR,Contactless (Tap),Green,62,97042.41,13,0,1,61.82,12.97,0
TXN0000253,2026-04-15 13:15:36,CUST000193,MERCH00023,Fuel,24.84,Houston,TX,Chip,Green,74,81611.73,8,0,0,18.49,2.19,0
TXN0000254,2025-10-28 15:20:52,CUST001092,MERCH00181,Online Retail,30.37,Charlotte,NC,Swipe,Business Platinum,63,108083.9,21,0,0,50.74,26.27,0
TXN0000255,2025-12-26 12:38:34,CUST000494,MERCH00045,Electronics,131.03,San Antonio,TX,Chip,Platinum,23,61029.23,19,0,0,66.16,21.25,0
TXN0000256,2026-07-26 21:06:58,CUST000052,MERCH00092,Grocery,70.63,New York,NY,Online,Green,35,68839.62,19,0,1,91.79,41.39,0
TXN0000257,2025-10-13 20:44:38,CUST000882,MERCH00269,Online Retail,22.58,San Antonio,TX,Contactless (Tap),Green,50,88225.29,8,0,0,16.6,23.09,0
TXN0000258,2026-03-13 07:57:07,CUST000363,MERCH00034,Electronics,91.17,Detroit,MI,Swipe,Gold,53,88456.04,21,0,0,110.27,12.12,0
TXN0000259,2026-07-01 14:00:01,CUST000917,MERCH00166,Education,148.91,Boston,MA,Contactless (Tap),Business Platinum,54,92206.83,16,0,0,216.82,7.02,0
TXN0000260,2026-06-28 18:33:12,CUST000474,MERCH00070,Restaurants,72.12,New York,NY,Online,Gold,63,76868.71,14,0,1,99.07,6.33,0
TXN0000261,2026-01-26 10:30:51,CUST000521,MERCH00364,Fuel,43.35,Denver,CO,Chip,Platinum,47,65324.46,21,0,0,45.58,0.81,0
TXN0000262,2025-11-06 12:23:36,CUST001455,MERCH00196,Utilities,85.93,San Antonio,TX,Contactless (Tap),Gold,71,60852.0,17,0,0,60.12,15.64,0
TXN0000263,2025-10-15 18:06:35,CUST001322,MERCH00133,Grocery,28.55,Columbus,OH,Chip,Gold,46,,8,0,0,12.88,31.19,0
TXN0000264,2026-01-15 22:39:57,CUST001459,MERCH00247,Restaurants,7.61,Seattle,WA,Online,Business Green,69,91368.88,15,0,0,12.52,16.39,0
TXN0000265,2025-09-21 03:16:46,CUST000691,MERCH00382,Home & Furniture,524.99,Dallas,TX,Swipe,Business Green,30,39681.88,17,0,1,559.83,6.77,0
TXN0000266,2026-02-04 01:44:12,CUST001222,MERCH00168,Healthcare,80.2,Boston,MA,Chip,Green,22,35561.93,21,0,0,54.0,47.05,0
TXN0000267,2025-12-11 10:21:03,CUST001152,MERCH00277,Travel,352.7,Portland,OR,Contactless (Tap),Platinum,23,23305.69,11,0,0,512.02,11.76,0
TXN0000268,2026-07-01 20:19:42,CUST000532,MERCH00156,Utilities,86.56,New York,NY,Chip,Business Platinum,40,69885.7,19,0,0,70.6,9.95,0
TXN0000269,2025-12-15 08:25:00,CUST001435,MERCH00387,Travel,751.83,San Diego,CA,Online,Platinum,74,72954.89,19,0,0,687.97,2.25,0
TXN0000270,2026-07-26 01:26:36,CUST000840,MERCH00023,Fuel,18.07,Houston,TX,Chip,Gold,45,73559.51,8,0,1,1.0,2.3,0
TXN0000271,2026-06-11 03:25:10,CUST001089,MERCH00200,Restaurants,30.22,Columbus,OH,Chip,Gold,20,20751.09,2,0,0,53.37,7.15,0
TXN0000272,2025-12-08 15:45:17,CUST000241,MERCH00275,Fuel,44.67,Denver,CO,Contactless (Tap),Gold,66,93893.19,16,0,0,31.31,14.02,0
TXN0000273,2026-02-25 09:37:42,CUST001393,MERCH00050,Entertainment,7.76,Dallas,TX,Online,Business Platinum,21,24685.35,19,0,0,11.1,3.09,0
TXN0000274,2026-06-15 01:44:33,CUST000536,MERCH00186,Online Retail,102.84,New York,NY,Chip,Green,18,41369.69,15,0,0,41.6,41.37,0
TXN0000275,2026-02-02 03:10:49,CUST001408,MERCH00020,Fuel,34.82,Los Angeles,CA,Swipe,Business Green,58,106433.57,20,0,0,33.84,3.98,0
TXN0000276,2026-08-05 10:03:43,CUST001455,MERCH00116,Online Retail,104.61,Atlanta,GA,Chip,Gold,71,60852.0,16,0,0,114.44,47.59,0
TXN0000277,2026-07-06 06:38:19,CUST000083,MERCH00092,Grocery,45.41,New York,NY,Swipe,Gold,43,72241.2,17,0,0,60.44,7.62,0
TXN0000278,2026-01-17 16:29:19,CUST000982,MERCH00349,Entertainment,14.65,Las Vegas,NV,Contactless (Tap),Business Platinum,32,55339.69,4,0,1,7.59,4.18,0
TXN0000279,2026-05-08 17:26:15,CUST000951,MERCH00339,Grocery,79.19,Detroit,MI,Chip,Platinum,47,75034.24,7,0,0,82.46,3.17,0
TXN0000280,2026-01-28 20:05:04,CUST000611,MERCH00053,Fuel,23.5,Los Angeles,CA,Swipe,Green,67,106157.17,18,0,0,29.03,41.58,0
TXN0000281,2026-08-15 12:44:07,CUST000574,MERCH00123,Education,273.66,Chicago,IL,Chip,Platinum,43,63356.94,19,0,1,196.76,12.56,0
TXN0000282,2026-03-25 12:46:28,CUST000286,MERCH00341,Healthcare,150.19,Dallas,TX,Online,Platinum,37,62120.07,15,0,0,212.69,0.43,0
TXN0000283,2026-08-13 23:15:40,CUST000989,MERCH00338,Education,194.56,Columbus,OH,Contactless (Tap),Business Platinum,46,77732.61,16,0,0,282.2,12.24,0
TXN0000284,2026-08-02 01:48:35,CUST000459,MERCH00265,Travel,433.42,Atlanta,GA,Swipe,Business Platinum,59,99264.76,16,0,1,380.51,31.43,0
TXN0000285,2026-05-25 15:39:21,CUST001236,MERCH00004,Fashion,64.34,San Jose,CA,Chip,Business Platinum,28,39454.24,8,0,0,61.58,2.33,0
TXN0000286,2026-05-31 16:55:45,CUST000126,MERCH00169,Fuel,71.59,Dallas,TX,Online,Platinum,50,62668.47,17,0,1,53.65,6.77,0
TXN0000287,2025-09-07 21:34:58,CUST001437,MERCH00281,Travel,342.8,Columbus,OH,Contactless (Tap),Business Green,43,74516.91,14,0,1,460.86,19.86,0
TXN0000288,2026-07-18 19:45:16,CUST000425,MERCH00290,Electronics,368.64,Philadelphia,PA,Contactless (Tap),Green,69,88491.49,16,0,1,436.96,3.68,0
TXN0000289,2026-03-25 16:53:32,CUST000554,MERCH00073,Online Retail,105.96,Seattle,WA,Swipe,Platinum,20,31947.93,15,0,0,54.6,47.37,0
TXN0000290,2026-02-01 03:45:45,CUST000610,MERCH00137,Online Retail,168.53,Chicago,IL,Chip,Platinum,29,41003.1,19,0,1,236.26,18.59,0
TXN0000291,2026-04-01 23:56:12,CUST001182,MERCH00338,Education,38.99,Columbus,OH,Chip,Platinum,47,64867.9,11,0,0,20.76,4.8,0
TXN0000292,2026-04-29 22:27:13,CUST000112,MERCH00256,Education,-121.07,Miami,FL,Chip,Business Platinum,42,49357.3,12,0,0,124.87,3.27,0
TXN0000293,2025-12-27 12:59:38,CUST000402,MERCH00141,Utilities,137.36,Denver,CO,Chip,Platinum,36,43963.96,13,1,1,85.57,2006.67,0
TXN0000294,2026-03-31 04:12:31,CUST000122,MERCH00393,Travel,84.51,Columbus,OH,Online,Gold,34,66769.37,19,0,0,88.77,12.84,0
TXN0000295,2025-12-26 04:28:51,CUST000273,MERCH00208,Fashion,59.9,Atlanta,GA,Online,Green,69,79345.21,13,0,0,74.18,15.91,0
TXN0000296,2026-06-25 08:26:26,CUST001318,MERCH00260,Fuel,39.42,San Antonio,TX,Chip,Business Platinum,47,60644.58,9,0,0,21.91,25.73,0
TXN0000297,2026-03-25 18:50:44,CUST000398,MERCH00263,Fuel,14.1,Detroit,MI,Online,Gold,64,57417.49,23,0,0,9.3,5.29,0
TXN0000298,2026-01-17 05:05:42,CUST000471,MERCH00271,Grocery,88.23,Portland,OR,Online,Green,37,56270.12,14,0,1,88.23,6.96,0
TXN0000299,2026-04-19 04:42:16,CUST000985,MERCH00038,Travel,515.77,Detroit,MI,Chip,Platinum,59,105848.63,8,0,1,741.37,6.72,0
TXN0000300,2026-05-07 05:41:24,CUST001231,MERCH00203,Entertainment,5.38,Detroit,MI,Contactless (Tap),Business Green,18,23939.64,17,1,0,17.46,5579.1,0
TXN0000301,2026-03-27 06:32:39,CUST001134,MERCH00224,Home & Furniture,188.89,Charlotte,NC,Contactless (Tap),Gold,36,47847.69,18,0,0,201.13,32.99,0
TXN0000302,2026-05-17 10:13:53,CUST001464,MERCH00347,Entertainment,18.31,Dallas,TX,Chip,Gold,66,104971.86,14,0,1,7.64,49.22,0
TXN0000303,2025-12-15 14:32:21,CUST001302,MERCH00052,Fashion,3259.17,Miami,FL,Chip,Business Platinum,68,92674.97,1,1,0,119.44,3954.31,1
TXN0000304,2025-11-16 07:01:11,CUST000569,MERCH00081,Home & Furniture,241.8,Columbus,OH,Chip,Platinum,63,90540.62,9,0,1,198.37,17.81,0
TXN0000305,2026-08-03 13:46:00,CUST001138,MERCH00356,Home & Furniture,131.54,Columbus,OH,Contactless (Tap),Business Green,23,33272.07,12,0,0,159.58,28.49,0
TXN0000306,2025-12-25 12:30:18,CUST000897,MERCH00211,Entertainment,143.44,Denver,CO,Chip,Business Platinum,50,82343.59,9,1,0,71.15,6626.5,0
TXN0000307,2026-07-23 04:25:23,CUST000820,MERCH00007,Electronics,435.53,Detroit,MI,Swipe,Green,31,43604.37,13,0,0,432.13,7.88,0
TXN0000308,2025-09-12 03:36:19,CUST000853,MERCH00363,Utilities,31.84,San Jose,CA,Chip,Business Green,44,89961.4,15,1,0,26.1,3122.91,0
TXN0000309,2025-09-23 22:56:06,CUST000710,MERCH00045,Electronics,175.45,San Antonio,TX,Chip,Gold,52,66837.26,13,0,0,94.73,1.13,0
TXN0000310,2026-01-07 22:14:20,CUST000321,MERCH00315,Education,537.47,Charlotte,NC,Online,Gold,18,24956.77,16,0,0,506.29,15.1,0
TXN0000311,2025-12-03 03:43:31,CUST000179,MERCH00378,Entertainment,23.1,Denver,CO,Online,Green,62,78127.34,14,0,0,16.65,3.91,0
TXN0000312,2026-07-21 13:36:20,CUST000897,MERCH00277,Travel,194.54,Portland,OR,Contactless (Tap),Gold,50,82343.59,11,0,0,96.88,1.39,0
TXN0000313,2026-04-19 17:13:18,CUST000219,MERCH00259,Entertainment,49.32,New York,NY,Chip,Green,44,65926.73,8,0,1,61.11,0.91,0
TXN0000314,2025-10-09 15:23:42,CUST000789,MERCH00142,Electronics,237.51,Chicago,IL,Online,Platinum,20,31489.04,10,0,0,358.42,12.31,0
TXN0000315,2026-06-04 03:13:21,CUST000492,MERCH00258,Home & Furniture,454.05,Atlanta,GA,Chip,Platinum,69,103717.81,9,0,0,534.38,9.3,0
TXN0000316,2025-11-18 23:54:41,CUST000061,MERCH00285,Education,38.57,Los Angeles,CA,Chip,Business Green,37,61250.39,18,1,0,57.75,5203.3,0
TXN0000317,2026-01-17 07:18:18,CUST001078,MERCH00037,Travel,576.38,Boston,MA,Chip,Gold,45,71574.14,20,0,1,327.17,21.77,0
TXN0000318,2026-03-17 21:04:45,CUST000538,MERCH00045,Electronics,8640.42,San Antonio,TX,Chip,Platinum,64,86447.13,1,1,0,605.51,4639.53,1
TXN0000319,2026-03-24 21:36:41,CUST000848,MERCH00120,Restaurants,58.93,Charlotte,NC,Contactless (Tap),Green,45,71276.09,17,0,0,83.31,18.45,0
TXN0000320,2025-11-26 08:12:52,CUST000988,MERCH00046,Restaurants,133.75,Portland,OR,Chip,Gold,22,36109.56,11,0,0,103.99,13.17,0
TXN0000321,2025-11-04 13:33:31,CUST000065,MERCH00140,Fuel,75.13,Portland,OR,Online,Business Platinum,61,85122.88,18,0,0,68.42,24.83,0
TXN0000322,2026-05-11 21:01:29,CUST000586,MERCH00053,Fuel,11.81,Los Angeles,CA,Swipe,Business Green,22,15000.0,16,0,0,2.51,6.78,0
TXN0000323,2025-12-23 04:30:49,CUST000171,MERCH00301,Electronics,188.12,Detroit,MI,Chip,Business Platinum,66,91183.78,5,0,0,195.63,15.81,0
TXN0000324,2026-05-12 01:11:24,CUST001297,MERCH00288,Utilities,127.45,Philadelphia,PA,Online,Green,19,26141.27,21,0,0,195.88,6.79,0
TXN0000325,2026-05-20 13:33:37,CUST000535,MERCH00274,Electronics,59.44,Dallas,TX,Contactless (Tap),Green,70,94286.97,7,0,0,71.78,12.89,0
TXN0000326,2026-08-04 08:08:27,CUST001415,MERCH00269,Online Retail,37.7,San Antonio,TX,Contactless (Tap),Business Platinum,38,59326.64,14,0,0,57.83,6.07,0
TXN0000327,2026-05-11 15:38:03,CUST000693,MERCH00388,Grocery,34.66,San Antonio,TX,Swipe,Business Platinum,66,85045.07,15,0,0,24.84,10.18,0
TXN0000328,2025-10-16 07:33:09,CUST001351,MERCH00279,Travel,317.8,Denver,CO,Online,Platinum,46,85353.7,20,0,0,312.09,9.92,0
TXN0000329,2026-03-23 18:55:39,CUST000108,MERCH00062,Electronics,285.12,Philadelphia,PA,Chip,Business Platinum,46,68650.4,21,0,0,203.75,0.39,0
TXN0000330,2025-09-12 05:37:27,CUST001186,MERCH00054,Online Retail,52.36,Seattle,WA,Contactless (Tap),Gold,74,96726.33,22,0,0,54.78,6.7,0
TXN0000331,2026-05-25 08:25:35,CUST000814,MERCH00069,Fashion,19.62,San Jose,CA,Chip,Business Green,37,64234.39,16,0,0,5.8,23.55,0
TXN0000332,2025-10-09 18:13:18,CUST001005,MERCH00242,Fashion,111.01,Portland,OR,Chip,Platinum,60,101687.44,17,0,0,163.98,15.02,0
